,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
115,2020-01-24 00:00:00,颗粒物,20200124,4.29,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
116,2020-01-24 00:00:00,二氧化硫,20200124,15.99,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
117,2020-01-24 00:00:00,氮氧化物,20200124,129.94,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
118,2020-01-24 00:00:00,一氧化碳,20200124,7.25,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
119,2020-01-24 00:00:00,氯化氢,20200124,4.11,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
120,2020-01-25 00:00:00,颗粒物,20200125,4.34,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
121,2020-01-25 00:00:00,二氧化硫,20200125,12.63,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
122,2020-01-25 00:00:00,氮氧化物,20200125,130.6,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
123,2020-01-25 00:00:00,一氧化碳,20200125,6.74,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
124,2020-01-25 00:00:00,氯化氢,20200125,2.57,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
125,2020-01-26 00:00:00,颗粒物,20200126,3.98,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
126,2020-01-26 00:00:00,二氧化硫,20200126,14.71,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
127,2020-01-26 00:00:00,氮氧化物,20200126,126.08,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
128,2020-01-26 00:00:00,一氧化碳,20200126,6.27,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
129,2020-01-26 00:00:00,氯化氢,20200126,3.67,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
130,2020-01-27 00:00:00,颗粒物,20200127,3.74,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
131,2020-01-27 00:00:00,二氧化硫,20200127,17.02,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
132,2020-01-27 00:00:00,氮氧化物,20200127,130.39,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
133,2020-01-27 00:00:00,一氧化碳,20200127,5.62,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
134,2020-01-27 00:00:00,氯化氢,20200127,3.39,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
135,2020-01-28 00:00:00,颗粒物,20200128,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
136,2020-01-28 00:00:00,二氧化硫,20200128,17.22,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
137,2020-01-28 00:00:00,氮氧化物,20200128,127.42,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
138,2020-01-28 00:00:00,一氧化碳,20200128,6.15,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
139,2020-01-28 00:00:00,氯化氢,20200128,3.66,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
140,2020-01-29 00:00:00,颗粒物,20200129,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
141,2020-01-29 00:00:00,二氧化硫,20200129,15.14,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
142,2020-01-29 00:00:00,氮氧化物,20200129,128.9,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
143,2020-01-29 00:00:00,一氧化碳,20200129,6.36,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
144,2020-01-29 00:00:00,氯化氢,20200129,4.32,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
145,2020-01-30 00:00:00,颗粒物,20200130,3.61,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
146,2020-01-30 00:00:00,二氧化硫,20200130,14.32,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
147,2020-01-30 00:00:00,氮氧化物,20200130,133.06,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
148,2020-01-30 00:00:00,一氧化碳,20200130,5.84,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
149,2020-01-30 00:00:00,氯化氢,20200130,4.1,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
150,2020-01-31 00:00:00,颗粒物,20200131,3.65,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
151,2020-01-31 00:00:00,二氧化硫,20200131,14.46,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
152,2020-01-31 00:00:00,氮氧化物,20200131,132.51,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
153,2020-01-31 00:00:00,一氧化碳,20200131,5.65,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
154,2020-01-31 00:00:00,氯化氢,20200131,3.7,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
155,2020-02-01 00:00:00,颗粒物,20200201,3.69,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
156,2020-02-01 00:00:00,二氧化硫,20200201,13.43,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
157,2020-02-01 00:00:00,氮氧化物,20200201,134.51,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
158,2020-02-01 00:00:00,一氧化碳,20200201,5.33,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
159,2020-02-01 00:00:00,氯化氢,20200201,3.65,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
160,2020-02-02 00:00:00,颗粒物,20200202,3.48,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
161,2020-02-02 00:00:00,二氧化硫,20200202,12.84,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
162,2020-02-02 00:00:00,氮氧化物,20200202,131.33,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
163,2020-02-02 00:00:00,一氧化碳,20200202,5.08,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
164,2020-02-02 00:00:00,氯化氢,20200202,3.29,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
165,2020-02-03 00:00:00,颗粒物,20200203,3.77,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
166,2020-02-03 00:00:00,二氧化硫,20200203,12.0,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
167,2020-02-03 00:00:00,氮氧化物,20200203,111.77,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
168,2020-02-03 00:00:00,一氧化碳,20200203,5.31,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
169,2020-02-03 00:00:00,氯化氢,20200203,3.66,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
170,2020-02-04 00:00:00,颗粒物,20200204,3.69,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
171,2020-02-04 00:00:00,二氧化硫,20200204,12.21,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
172,2020-02-04 00:00:00,氮氧化物,20200204,116.44,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
173,2020-02-04 00:00:00,一氧化碳,20200204,6.24,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
174,2020-02-04 00:00:00,氯化氢,20200204,2.39,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
175,2020-02-05 00:00:00,颗粒物,20200205,3.41,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049FE6DF1305A373A24C
