,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
436,2020-03-28 00:00:00,二氧化硫,20200328,9.64,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
437,2020-03-28 00:00:00,氮氧化物,20200328,126.3,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
438,2020-03-28 00:00:00,一氧化碳,20200328,1.89,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
439,2020-03-28 00:00:00,氯化氢,20200328,3.33,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
440,2020-03-29 00:00:00,颗粒物,20200329,3.79,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
441,2020-03-29 00:00:00,二氧化硫,20200329,10.48,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
442,2020-03-29 00:00:00,氮氧化物,20200329,123.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
443,2020-03-29 00:00:00,一氧化碳,20200329,3.64,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
444,2020-03-29 00:00:00,氯化氢,20200329,3.79,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
445,2020-03-30 00:00:00,颗粒物,20200330,3.87,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
446,2020-03-30 00:00:00,二氧化硫,20200330,10.1,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
447,2020-03-30 00:00:00,氮氧化物,20200330,128.6,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
448,2020-03-30 00:00:00,一氧化碳,20200330,4.37,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
449,2020-03-30 00:00:00,氯化氢,20200330,3.87,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
450,2020-03-31 00:00:00,颗粒物,20200331,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
451,2020-03-31 00:00:00,二氧化硫,20200331,10.99,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
452,2020-03-31 00:00:00,氮氧化物,20200331,124.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
453,2020-03-31 00:00:00,一氧化碳,20200331,4.33,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
454,2020-03-31 00:00:00,氯化氢,20200331,4.14,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
455,2020-04-01 00:00:00,颗粒物,20200401,3.77,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
456,2020-04-01 00:00:00,二氧化硫,20200401,10.58,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
457,2020-04-01 00:00:00,氮氧化物,20200401,120.23,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
458,2020-04-01 00:00:00,一氧化碳,20200401,3.63,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
459,2020-04-01 00:00:00,氯化氢,20200401,4.56,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
460,2020-04-02 00:00:00,颗粒物,20200402,3.87,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
461,2020-04-02 00:00:00,二氧化硫,20200402,10.32,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
462,2020-04-02 00:00:00,氮氧化物,20200402,120.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
463,2020-04-02 00:00:00,一氧化碳,20200402,2.8,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
464,2020-04-02 00:00:00,氯化氢,20200402,4.22,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
465,2020-04-03 00:00:00,颗粒物,20200403,3.85,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
466,2020-04-03 00:00:00,二氧化硫,20200403,10.96,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
467,2020-04-03 00:00:00,氮氧化物,20200403,124.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
468,2020-04-03 00:00:00,一氧化碳,20200403,4.27,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
469,2020-04-03 00:00:00,氯化氢,20200403,4.19,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
470,2020-04-04 00:00:00,颗粒物,20200404,3.93,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
471,2020-04-04 00:00:00,二氧化硫,20200404,10.53,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
472,2020-04-04 00:00:00,氮氧化物,20200404,118.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
473,2020-04-04 00:00:00,一氧化碳,20200404,2.25,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
474,2020-04-04 00:00:00,氯化氢,20200404,4.28,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
475,2020-04-05 00:00:00,颗粒物,20200405,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
476,2020-04-05 00:00:00,二氧化硫,20200405,10.73,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
477,2020-04-05 00:00:00,氮氧化物,20200405,123.2,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
478,2020-04-05 00:00:00,一氧化碳,20200405,2.19,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
479,2020-04-05 00:00:00,氯化氢,20200405,4.61,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
480,2020-04-06 00:00:00,颗粒物,20200406,3.85,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
481,2020-04-06 00:00:00,二氧化硫,20200406,10.56,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
482,2020-04-06 00:00:00,氮氧化物,20200406,124.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
483,2020-04-06 00:00:00,一氧化碳,20200406,3.46,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
484,2020-04-06 00:00:00,氯化氢,20200406,5.55,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
485,2020-04-07 00:00:00,颗粒物,20200407,3.97,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
486,2020-04-07 00:00:00,二氧化硫,20200407,10.55,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
487,2020-04-07 00:00:00,氮氧化物,20200407,123.0,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
488,2020-04-07 00:00:00,一氧化碳,20200407,2.34,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
489,2020-04-07 00:00:00,氯化氢,20200407,4.7,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
490,2020-04-08 00:00:00,颗粒物,20200408,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
491,2020-04-08 00:00:00,二氧化硫,20200408,10.17,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
492,2020-04-08 00:00:00,氮氧化物,20200408,121.2,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
493,2020-04-08 00:00:00,一氧化碳,20200408,1.26,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
494,2020-04-08 00:00:00,氯化氢,20200408,2.67,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
495,2020-04-09 00:00:00,颗粒物,20200409,4.03,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
496,2020-04-09 00:00:00,二氧化硫,20200409,9.89,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
497,2020-04-09 00:00:00,氮氧化物,20200409,116.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
498,2020-04-09 00:00:00,一氧化碳,20200409,0.76,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
499,2020-04-09 00:00:00,氯化氢,20200409,2.32,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
500,2020-04-10 00:00:00,颗粒物,20200410,4.05,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
501,2020-04-10 00:00:00,二氧化硫,20200410,10.51,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
502,2020-04-10 00:00:00,氮氧化物,20200410,112.6,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
503,2020-04-10 00:00:00,一氧化碳,20200410,1.34,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
504,2020-04-10 00:00:00,氯化氢,20200410,1.96,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
505,2020-04-11 00:00:00,颗粒物,20200411,4.06,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
506,2020-04-11 00:00:00,二氧化硫,20200411,11.07,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
507,2020-04-11 00:00:00,氮氧化物,20200411,128.6,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
508,2020-04-11 00:00:00,一氧化碳,20200411,2.03,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
509,2020-04-11 00:00:00,氯化氢,20200411,2.07,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
510,2020-04-12 00:00:00,颗粒物,20200412,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
511,2020-04-12 00:00:00,二氧化硫,20200412,10.39,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
512,2020-04-12 00:00:00,氮氧化物,20200412,121.4,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
513,2020-04-12 00:00:00,一氧化碳,20200412,1.72,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
514,2020-04-12 00:00:00,氯化氢,20200412,2.38,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
515,2020-04-13 00:00:00,颗粒物,20200413,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
516,2020-04-13 00:00:00,二氧化硫,20200413,10.87,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
517,2020-04-13 00:00:00,氮氧化物,20200413,125.24,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
518,2020-04-13 00:00:00,一氧化碳,20200413,2.07,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
519,2020-04-13 00:00:00,氯化氢,20200413,2.29,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
520,2020-04-14 00:00:00,颗粒物,20200414,4.07,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
521,2020-04-14 00:00:00,二氧化硫,20200414,12.25,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
522,2020-04-14 00:00:00,氮氧化物,20200414,128.6,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
523,2020-04-14 00:00:00,一氧化碳,20200414,1.33,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
524,2020-04-14 00:00:00,氯化氢,20200414,2.87,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
525,2020-04-15 00:00:00,颗粒物,20200415,4.1,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
526,2020-04-15 00:00:00,二氧化硫,20200415,11.47,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
527,2020-04-15 00:00:00,氮氧化物,20200415,123.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
528,2020-04-15 00:00:00,一氧化碳,20200415,3.06,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
529,2020-04-15 00:00:00,氯化氢,20200415,2.06,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
530,2020-04-16 00:00:00,颗粒物,20200416,4.15,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
531,2020-04-16 00:00:00,二氧化硫,20200416,11.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
532,2020-04-16 00:00:00,氮氧化物,20200416,128.0,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
533,2020-04-16 00:00:00,一氧化碳,20200416,2.49,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
534,2020-04-16 00:00:00,氯化氢,20200416,1.92,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
535,2020-04-17 00:00:00,颗粒物,20200417,4.02,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
536,2020-04-17 00:00:00,二氧化硫,20200417,11.16,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
537,2020-04-17 00:00:00,氮氧化物,20200417,124.9,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
538,2020-04-17 00:00:00,一氧化碳,20200417,1.62,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
539,2020-04-17 00:00:00,氯化氢,20200417,2.04,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
540,2020-04-18 00:00:00,颗粒物,20200418,3.77,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
541,2020-04-18 00:00:00,二氧化硫,20200418,11.03,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
542,2020-04-18 00:00:00,氮氧化物,20200418,128.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
543,2020-04-18 00:00:00,一氧化碳,20200418,2.37,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
544,2020-04-18 00:00:00,氯化氢,20200418,2.1,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
545,2020-04-19 00:00:00,颗粒物,20200419,3.92,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
546,2020-04-19 00:00:00,二氧化硫,20200419,11.86,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
547,2020-04-19 00:00:00,氮氧化物,20200419,126.8,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
548,2020-04-19 00:00:00,一氧化碳,20200419,2.83,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
549,2020-04-19 00:00:00,氯化氢,20200419,2.84,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
550,2020-04-20 00:00:00,颗粒物,20200420,4.03,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
551,2020-04-20 00:00:00,二氧化硫,20200420,11.58,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
552,2020-04-20 00:00:00,氮氧化物,20200420,129.77,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
553,2020-04-20 00:00:00,一氧化碳,20200420,4.38,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
554,2020-04-20 00:00:00,氯化氢,20200420,3.62,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
555,2020-04-21 00:00:00,颗粒物,20200421,3.88,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
556,2020-04-21 00:00:00,二氧化硫,20200421,11.85,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
557,2020-04-21 00:00:00,氮氧化物,20200421,123.7,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
558,2020-04-21 00:00:00,一氧化碳,20200421,3.66,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
559,2020-04-21 00:00:00,氯化氢,20200421,4.81,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
560,2020-04-22 00:00:00,颗粒物,20200422,3.94,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
561,2020-04-22 00:00:00,二氧化硫,20200422,11.08,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
562,2020-04-22 00:00:00,氮氧化物,20200422,134.29,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
563,2020-04-22 00:00:00,一氧化碳,20200422,3.72,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
564,2020-04-22 00:00:00,氯化氢,20200422,3.19,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
565,2020-04-23 00:00:00,颗粒物,20200423,4.1,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
566,2020-04-23 00:00:00,二氧化硫,20200423,11.42,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
567,2020-04-23 00:00:00,氮氧化物,20200423,129.5,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
568,2020-04-23 00:00:00,一氧化碳,20200423,2.21,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
569,2020-04-23 00:00:00,氯化氢,20200423,2.7,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
570,2020-04-24 00:00:00,颗粒物,20200424,4.19,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
571,2020-04-24 00:00:00,二氧化硫,20200424,11.11,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
572,2020-04-24 00:00:00,氮氧化物,20200424,130.1,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
573,2020-04-24 00:00:00,一氧化碳,20200424,3.52,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
574,2020-04-24 00:00:00,氯化氢,20200424,3.06,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
575,2020-04-25 00:00:00,颗粒物,20200425,4.63,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
576,2020-04-25 00:00:00,二氧化硫,20200425,11.26,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
577,2020-04-25 00:00:00,氮氧化物,20200425,121.7,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
578,2020-04-25 00:00:00,一氧化碳,20200425,4.57,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
579,2020-04-25 00:00:00,氯化氢,20200425,2.95,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
580,2020-04-26 00:00:00,颗粒物,20200426,4.43,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
581,2020-04-26 00:00:00,二氧化硫,20200426,11.23,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
582,2020-04-26 00:00:00,氮氧化物,20200426,107.97,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
583,2020-04-26 00:00:00,一氧化碳,20200426,4.05,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
584,2020-04-26 00:00:00,氯化氢,20200426,2.43,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
585,2020-04-27 00:00:00,颗粒物,20200427,4.35,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
586,2020-04-27 00:00:00,二氧化硫,20200427,10.41,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
587,2020-04-27 00:00:00,氮氧化物,20200427,110.9,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
588,2020-04-27 00:00:00,一氧化碳,20200427,4.44,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
589,2020-04-27 00:00:00,氯化氢,20200427,1.97,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
590,2020-04-28 00:00:00,颗粒物,20200428,4.51,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
591,2020-04-28 00:00:00,二氧化硫,20200428,11.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
592,2020-04-28 00:00:00,氮氧化物,20200428,114.7,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
593,2020-04-28 00:00:00,一氧化碳,20200428,4.04,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
594,2020-04-28 00:00:00,氯化氢,20200428,2.93,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
595,2020-04-29 00:00:00,颗粒物,20200429,4.43,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
596,2020-04-29 00:00:00,二氧化硫,20200429,11.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
597,2020-04-29 00:00:00,氮氧化物,20200429,121.5,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
598,2020-04-29 00:00:00,一氧化碳,20200429,2.63,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
599,2020-04-29 00:00:00,氯化氢,20200429,2.98,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
600,2020-04-30 00:00:00,颗粒物,20200430,4.45,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
601,2020-04-30 00:00:00,二氧化硫,20200430,11.84,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
602,2020-04-30 00:00:00,氮氧化物,20200430,126.4,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
603,2020-04-30 00:00:00,一氧化碳,20200430,4.41,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
604,2020-04-30 00:00:00,氯化氢,20200430,2.98,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
605,2020-05-01 00:00:00,颗粒物,20200501,4.76,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
606,2020-05-01 00:00:00,二氧化硫,20200501,12.14,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F8E11D4A27EB7E1F6
