,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
40,2020-01-09 00:00:00,颗粒物,20200109,3.83,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
41,2020-01-09 00:00:00,二氧化硫,20200109,7.92,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
42,2020-01-09 00:00:00,氮氧化物,20200109,130.46,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
43,2020-01-09 00:00:00,一氧化碳,20200109,11.03,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
44,2020-01-09 00:00:00,氯化氢,20200109,0.5,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
45,2020-01-10 00:00:00,颗粒物,20200110,3.93,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
46,2020-01-10 00:00:00,二氧化硫,20200110,8.28,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
47,2020-01-10 00:00:00,氮氧化物,20200110,132.16,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
48,2020-01-10 00:00:00,一氧化碳,20200110,11.02,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
49,2020-01-10 00:00:00,氯化氢,20200110,0.71,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
50,2020-01-11 00:00:00,颗粒物,20200111,3.84,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
51,2020-01-11 00:00:00,二氧化硫,20200111,9.16,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
52,2020-01-11 00:00:00,氮氧化物,20200111,130.93,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
53,2020-01-11 00:00:00,一氧化碳,20200111,10.19,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
54,2020-01-11 00:00:00,氯化氢,20200111,1.09,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
55,2020-01-12 00:00:00,颗粒物,20200112,4.08,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
56,2020-01-12 00:00:00,二氧化硫,20200112,7.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
57,2020-01-12 00:00:00,氮氧化物,20200112,131.27,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
